10000
-0.4 0.4
-0.349275 3.97423e+19 1.8483e+24
-0.349195 3.98655e+19 1.85403e+24
-0.349115 3.99891e+19 1.85978e+24
-0.349035 4.0113e+19 1.86555e+24
-0.348955 4.02374e+19 1.87133e+24
-0.348875 4.03621e+19 1.87713e+24
-0.348795 4.04872e+19 1.88295e+24
-0.348715 4.06127e+19 1.88878e+24
-0.348635 4.07386e+19 1.89464e+24
-0.348555 4.08649e+19 1.90051e+24
-0.348475 4.09915e+19 1.9064e+24
-0.348395 4.11186e+19 1.91231e+24
-0.348315 4.1246e+19 1.91824e+24
-0.348235 4.13739e+19 1.92418e+24
-0.348155 4.15021e+19 1.93015e+24
-0.348075 4.16308e+19 1.93613e+24
-0.347995 4.17598e+19 1.94213e+24
-0.347915 4.18893e+19 1.94815e+24
-0.347835 4.20191e+19 1.95419e+24
-0.347755 4.21493e+19 1.96025e+24
-0.347675 4.228e+19 1.96632e+24
-0.347595 4.2411e+19 1.97242e+24
-0.347515 4.25425e+19 1.97853e+24
-0.347435 4.26744e+19 1.98467e+24
-0.347355 4.28066e+19 1.99082e+24
-0.347275 4.29393e+19 1.99699e+24
-0.347195 4.30724e+19 2.00318e+24
-0.347115 4.32059e+19 2.00939e+24
-0.347035 4.33399e+19 2.01562e+24
-0.346955 4.34742e+19 2.02186e+24
-0.346875 4.3609e+19 2.02813e+24
-0.346795 4.37441e+19 2.03442e+24
-0.346715 4.38797e+19 2.04072e+24
-0.346635 4.40157e+19 2.04705e+24
-0.346555 4.41522e+19 2.05339e+24
-0.346475 4.4289e+19 2.05976e+24
-0.346395 4.44263e+19 2.06614e+24
-0.346315 4.4564e+19 2.07255e+24
-0.346235 4.47021e+19 2.07897e+24
-0.346155 4.48407e+19 2.08541e+24
-0.346075 4.49797e+19 2.09188e+24
-0.345995 4.51191e+19 2.09836e+24
-0.345915 4.5259e+19 2.10487e+24
-0.345835 4.53992e+19 2.11139e+24
-0.345755 4.554e+19 2.11794e+24
-0.345675 4.56811e+19 2.1245e+24
-0.345595 4.58227e+19 2.13109e+24
-0.345515 4.59648e+19 2.13769e+24
-0.345435 4.61072e+19 2.14432e+24
-0.345355 4.62501e+19 2.15096e+24
-0.345275 4.63935e+19 2.15763e+24
-0.345195 4.65373e+19 2.16432e+24
-0.345115 4.66816e+19 2.17103e+24
-0.345035 4.68262e+19 2.17776e+24
-0.344954 4.69714e+19 2.18451e+24
-0.344874 4.7117e+19 2.19128e+24
-0.344794 4.7263e+19 2.19807e+24
-0.344714 4.74095e+19 2.20488e+24
-0.344634 4.75565e+19 2.21172e+24
-0.344554 4.77039e+19 2.21857e+24
-0.344474 4.78518e+19 2.22545e+24
-0.344394 4.80001e+19 2.23235e+24
-0.344314 4.81489e+19 2.23927e+24
-0.344234 4.82981e+19 2.24621e+24
-0.344154 4.84478e+19 2.25317e+24
-0.344074 4.8598e+19 2.26016e+24
-0.343994 4.87486e+19 2.26716e+24
-0.343914 4.88997e+19 2.27419e+24
-0.343834 4.90513e+19 2.28124e+24
-0.343754 4.92033e+19 2.28831e+24
-0.343674 4.93558e+19 2.2954e+24
-0.343594 4.95088e+19 2.30252e+24
-0.343514 4.96623e+19 2.30965e+24
-0.343434 4.98162e+19 2.31681e+24
-0.343354 4.99706e+19 2.32399e+24
-0.343274 5.01255e+19 2.3312e+24
-0.343194 5.02809e+19 2.33842e+24
-0.343114 5.04368e+19 2.34567e+24
-0.343034 5.05931e+19 2.35294e+24
-0.342954 5.07499e+19 2.36024e+24
-0.342874 5.09072e+19 2.36755e+24
-0.342794 5.1065e+19 2.37489e+24
-0.342714 5.12233e+19 2.38225e+24
-0.342634 5.13821e+19 2.38964e+24
-0.342554 5.15413e+19 2.39704e+24
-0.342474 5.17011e+19 2.40447e+24
-0.342394 5.18614e+19 2.41193e+24
-0.342314 5.20221e+19 2.4194e+24
-0.342234 5.21834e+19 2.4269e+24
-0.342154 5.23451e+19 2.43442e+24
-0.342074 5.25074e+19 2.44197e+24
-0.341994 5.26701e+19 2.44954e+24
-0.341914 5.28334e+19 2.45713e+24
-0.341834 5.29971e+19 2.46475e+24
-0.341754 5.31614e+19 2.47239e+24
-0.341674 5.33262e+19 2.48005e+24
-0.341594 5.34915e+19 2.48774e+24
-0.341514 5.36573e+19 2.49545e+24
-0.341434 5.38236e+19 2.50318e+24
-0.341354 5.39904e+19 2.51094e+24
-0.341274 5.41578e+19 2.51873e+24
-0.341194 5.43257e+19 2.52653e+24
-0.341114 5.4494e+19 2.53437e+24
-0.341034 5.4663e+19 2.54222e+24
-0.340954 5.48324e+19 2.5501e+24
-0.340874 5.50023e+19 2.55801e+24
-0.340794 5.51728e+19 2.56593e+24
-0.340714 5.53439e+19 2.57389e+24
-0.340634 5.55154e+19 2.58187e+24
-0.340554 5.56875e+19 2.58987e+24
-0.340474 5.58601e+19 2.5979e+24
-0.340394 5.60332e+19 2.60595e+24
-0.340314 5.62069e+19 2.61403e+24
-0.340234 5.63811e+19 2.62213e+24
-0.340154 5.65559e+19 2.63026e+24
-0.340074 5.67312e+19 2.63841e+24
-0.339994 5.6907e+19 2.64659e+24
-0.339914 5.70834e+19 2.65479e+24
-0.339834 5.72604e+19 2.66302e+24
-0.339754 5.74379e+19 2.67127e+24
-0.339674 5.76159e+19 2.67955e+24
-0.339594 5.77945e+19 2.68786e+24
-0.339514 5.79736e+19 2.69619e+24
-0.339434 5.81533e+19 2.70455e+24
-0.339354 5.83336e+19 2.71293e+24
-0.339274 5.85144e+19 2.72134e+24
-0.339194 5.86958e+19 2.72978e+24
-0.339114 5.88777e+19 2.73824e+24
-0.339034 5.90602e+19 2.74672e+24
-0.338954 5.92433e+19 2.75524e+24
-0.338874 5.94269e+19 2.76378e+24
-0.338794 5.96111e+19 2.77235e+24
-0.338714 5.97959e+19 2.78094e+24
-0.338634 5.99812e+19 2.78956e+24
-0.338554 6.01671e+19 2.79821e+24
-0.338474 6.03536e+19 2.80688e+24
-0.338394 6.05407e+19 2.81558e+24
-0.338314 6.07284e+19 2.82431e+24
-0.338234 6.09166e+19 2.83306e+24
-0.338154 6.11054e+19 2.84184e+24
-0.338074 6.12948e+19 2.85065e+24
-0.337994 6.14848e+19 2.85949e+24
-0.337914 6.16754e+19 2.86835e+24
-0.337834 6.18666e+19 2.87724e+24
-0.337754 6.20583e+19 2.88616e+24
-0.337674 6.22507e+19 2.89511e+24
-0.337594 6.24437e+19 2.90408e+24
-0.337514 6.26372e+19 2.91308e+24
-0.337434 6.28314e+19 2.92211e+24
-0.337354 6.30261e+19 2.93117e+24
-0.337274 6.32215e+19 2.94025e+24
-0.337194 6.34174e+19 2.94937e+24
-0.337114 6.3614e+19 2.95851e+24
-0.337034 6.38112e+19 2.96768e+24
-0.336954 6.4009e+19 2.97688e+24
-0.336874 6.42074e+19 2.98611e+24
-0.336794 6.44064e+19 2.99536e+24
-0.336714 6.4606e+19 3.00465e+24
-0.336634 6.48063e+19 3.01396e+24
-0.336554 6.50072e+19 3.0233e+24
-0.336474 6.52087e+19 3.03267e+24
-0.336394 6.54108e+19 3.04207e+24
-0.336314 6.56135e+19 3.0515e+24
-0.336234 6.58169e+19 3.06096e+24
-0.336154 6.60209e+19 3.07045e+24
-0.336074 6.62256e+19 3.07997e+24
-0.335994 6.64308e+19 3.08951e+24
-0.335914 6.66368e+19 3.09909e+24
-0.335834 6.68433e+19 3.10869e+24
-0.335754 6.70505e+19 3.11833e+24
-0.335674 6.72583e+19 3.128e+24
-0.335594 6.74668e+19 3.13769e+24
-0.335514 6.76759e+19 3.14742e+24
-0.335434 6.78857e+19 3.15717e+24
-0.335354 6.80961e+19 3.16696e+24
-0.335274 6.83072e+19 3.17678e+24
-0.335194 6.85189e+19 3.18662e+24
-0.335114 6.87313e+19 3.1965e+24
-0.335034 6.89443e+19 3.20641e+24
-0.334953 6.9158e+19 3.21635e+24
-0.334873 6.93724e+19 3.22632e+24
-0.334793 6.95874e+19 3.23632e+24
-0.334713 6.98031e+19 3.24635e+24
-0.334633 7.00195e+19 3.25641e+24
-0.334553 7.02365e+19 3.2665e+24
-0.334473 7.04542e+19 3.27663e+24
-0.334393 7.06726e+19 3.28679e+24
-0.334313 7.08917e+19 3.29697e+24
-0.334233 7.11114e+19 3.30719e+24
-0.334153 7.13318e+19 3.31744e+24
-0.334073 7.1553e+19 3.32773e+24
-0.333993 7.17747e+19 3.33804e+24
-0.333913 7.19972e+19 3.34839e+24
-0.333833 7.22204e+19 3.35877e+24
-0.333753 7.24442e+19 3.36918e+24
-0.333673 7.26688e+19 3.37962e+24
-0.333593 7.2894e+19 3.3901e+24
-0.333513 7.312e+19 3.40061e+24
-0.333433 7.33466e+19 3.41115e+24
-0.333353 7.3574e+19 3.42172e+24
-0.333273 7.3802e+19 3.43233e+24
-0.333193 7.40308e+19 3.44296e+24
-0.333113 7.42603e+19 3.45364e+24
-0.333033 7.44904e+19 3.46434e+24
-0.332953 7.47213e+19 3.47508e+24
-0.332873 7.49529e+19 3.48585e+24
-0.332793 7.51853e+19 3.49666e+24
-0.332713 7.54183e+19 3.50749e+24
-0.332633 7.56521e+19 3.51837e+24
-0.332553 7.58866e+19 3.52927e+24
-0.332473 7.61218e+19 3.54021e+24
-0.332393 7.63577e+19 3.55118e+24
-0.332313 7.65944e+19 3.56219e+24
-0.332233 7.68318e+19 3.57323e+24
-0.332153 7.707e+19 3.58431e+24
-0.332073 7.73089e+19 3.59542e+24
-0.331993 7.75485e+19 3.60656e+24
-0.331913 7.77889e+19 3.61774e+24
-0.331833 7.803e+19 3.62896e+24
-0.331753 7.82719e+19 3.64021e+24
-0.331673 7.85145e+19 3.65149e+24
-0.331593 7.87578e+19 3.66281e+24
-0.331513 7.9002e+19 3.67416e+24
-0.331433 7.92468e+19 3.68555e+24
-0.331353 7.94925e+19 3.69697e+24
-0.331273 7.97389e+19 3.70843e+24
-0.331193 7.9986e+19 3.71993e+24
-0.331113 8.0234e+19 3.73146e+24
-0.331033 8.04827e+19 3.74302e+24
-0.330953 8.07321e+19 3.75463e+24
-0.330873 8.09824e+19 3.76626e+24
-0.330793 8.12334e+19 3.77794e+24
-0.330713 8.14852e+19 3.78965e+24
-0.330633 8.17378e+19 3.80139e+24
-0.330553 8.19911e+19 3.81318e+24
-0.330473 8.22453e+19 3.825e+24
-0.330393 8.25002e+19 3.83685e+24
-0.330313 8.27559e+19 3.84875e+24
-0.330233 8.30124e+19 3.86068e+24
-0.330153 8.32697e+19 3.87264e+24
-0.330073 8.35278e+19 3.88465e+24
-0.329993 8.37867e+19 3.89669e+24
-0.329913 8.40465e+19 3.90877e+24
-0.329833 8.4307e+19 3.92088e+24
-0.329753 8.45683e+19 3.93303e+24
-0.329673 8.48304e+19 3.94523e+24
-0.329593 8.50934e+19 3.95745e+24
-0.329513 8.53571e+19 3.96972e+24
-0.329433 8.56217e+19 3.98203e+24
-0.329353 8.58871e+19 3.99437e+24
-0.329273 8.61533e+19 4.00675e+24
-0.329193 8.64204e+19 4.01917e+24
-0.329113 8.66882e+19 4.03163e+24
-0.329033 8.69569e+19 4.04412e+24
-0.328953 8.72265e+19 4.05666e+24
-0.328873 8.74968e+19 4.06923e+24
-0.328793 8.7768e+19 4.08185e+24
-0.328713 8.80401e+19 4.0945e+24
-0.328633 8.8313e+19 4.10719e+24
-0.328553 8.85867e+19 4.11992e+24
-0.328473 8.88613e+19 4.13269e+24
-0.328393 8.91368e+19 4.1455e+24
-0.328313 8.9413e+19 4.15835e+24
-0.328233 8.96902e+19 4.17124e+24
-0.328153 8.99682e+19 4.18417e+24
-0.328073 9.02471e+19 4.19714e+24
-0.327993 9.05268e+19 4.21015e+24
-0.327913 9.08074e+19 4.2232e+24
-0.327833 9.10889e+19 4.23629e+24
-0.327753 9.13712e+19 4.24942e+24
-0.327673 9.16544e+19 4.26259e+24
-0.327593 9.19385e+19 4.2758e+24
-0.327513 9.22235e+19 4.28906e+24
-0.327433 9.25094e+19 4.30235e+24
-0.327353 9.27961e+19 4.31569e+24
-0.327273 9.30837e+19 4.32906e+24
-0.327193 9.33723e+19 4.34248e+24
-0.327113 9.36617e+19 4.35594e+24
-0.327033 9.3952e+19 4.36944e+24
-0.326953 9.42432e+19 4.38299e+24
-0.326873 9.45353e+19 4.39657e+24
-0.326793 9.48284e+19 4.4102e+24
-0.326713 9.51223e+19 4.42387e+24
-0.326633 9.54171e+19 4.43758e+24
-0.326553 9.57129e+19 4.45134e+24
-0.326473 9.60096e+19 4.46514e+24
-0.326393 9.63072e+19 4.47898e+24
-0.326313 9.66057e+19 4.49286e+24
-0.326233 9.69051e+19 4.50679e+24
-0.326153 9.72055e+19 4.52076e+24
-0.326073 9.75068e+19 4.53477e+24
-0.325993 9.7809e+19 4.54883e+24
-0.325913 9.81122e+19 4.56292e+24
-0.325833 9.84163e+19 4.57707e+24
-0.325753 9.87214e+19 4.59126e+24
-0.325673 9.90274e+19 4.60549e+24
-0.325593 9.93343e+19 4.61976e+24
-0.325513 9.96422e+19 4.63408e+24
-0.325433 9.99511e+19 4.64845e+24
-0.325353 1.00261e+20 4.66285e+24
-0.325273 1.00572e+20 4.67731e+24
-0.325193 1.00883e+20 4.69181e+24
-0.325113 1.01196e+20 4.70635e+24
-0.325033 1.0151e+20 4.72094e+24
-0.324952 1.01824e+20 4.73557e+24
-0.324872 1.0214e+20 4.75025e+24
-0.324792 1.02457e+20 4.76497e+24
-0.324712 1.02774e+20 4.77974e+24
-0.324632 1.03093e+20 4.79456e+24
-0.324552 1.03412e+20 4.80942e+24
-0.324472 1.03733e+20 4.82433e+24
-0.324392 1.04054e+20 4.83928e+24
-0.324312 1.04377e+20 4.85428e+24
-0.324232 1.047e+20 4.86933e+24
-0.324152 1.05025e+20 4.88442e+24
-0.324072 1.05351e+20 4.89956e+24
-0.323992 1.05677e+20 4.91475e+24
-0.323912 1.06005e+20 4.92998e+24
-0.323832 1.06333e+20 4.94526e+24
-0.323752 1.06663e+20 4.96059e+24
-0.323672 1.06993e+20 4.97597e+24
-0.323592 1.07325e+20 4.99139e+24
-0.323512 1.07658e+20 5.00686e+24
-0.323432 1.07991e+20 5.02238e+24
-0.323352 1.08326e+20 5.03795e+24
-0.323272 1.08662e+20 5.05356e+24
-0.323192 1.08999e+20 5.06923e+24
-0.323112 1.09337e+20 5.08494e+24
-0.323032 1.09676e+20 5.1007e+24
-0.322952 1.10015e+20 5.11651e+24
-0.322872 1.10356e+20 5.13237e+24
-0.322792 1.10699e+20 5.14828e+24
-0.322712 1.11042e+20 5.16424e+24
-0.322632 1.11386e+20 5.18025e+24
-0.322552 1.11731e+20 5.1963e+24
-0.322472 1.12077e+20 5.21241e+24
-0.322392 1.12425e+20 5.22857e+24
-0.322312 1.12773e+20 5.24477e+24
-0.322232 1.13123e+20 5.26103e+24
-0.322152 1.13474e+20 5.27734e+24
-0.322072 1.13825e+20 5.29369e+24
-0.321992 1.14178e+20 5.3101e+24
-0.321912 1.14532e+20 5.32656e+24
-0.321832 1.14887e+20 5.34307e+24
-0.321752 1.15243e+20 5.35963e+24
-0.321672 1.156e+20 5.37625e+24
-0.321592 1.15959e+20 5.39291e+24
-0.321512 1.16318e+20 5.40963e+24
-0.321432 1.16679e+20 5.4264e+24
-0.321352 1.1704e+20 5.44322e+24
-0.321272 1.17403e+20 5.46009e+24
-0.321192 1.17767e+20 5.47701e+24
-0.321112 1.18132e+20 5.49399e+24
-0.321032 1.18498e+20 5.51102e+24
-0.320952 1.18865e+20 5.5281e+24
-0.320872 1.19234e+20 5.54524e+24
-0.320792 1.19603e+20 5.56242e+24
-0.320712 1.19974e+20 5.57966e+24
-0.320632 1.20346e+20 5.59696e+24
-0.320552 1.20719e+20 5.61431e+24
-0.320472 1.21093e+20 5.63171e+24
-0.320392 1.21469e+20 5.64917e+24
-0.320312 1.21845e+20 5.66668e+24
-0.320232 1.22223e+20 5.68424e+24
-0.320152 1.22602e+20 5.70186e+24
-0.320072 1.22982e+20 5.71953e+24
-0.319992 1.23363e+20 5.73726e+24
-0.319912 1.23745e+20 5.75505e+24
-0.319832 1.24129e+20 5.77289e+24
-0.319752 1.24514e+20 5.79078e+24
-0.319672 1.249e+20 5.80873e+24
-0.319592 1.25287e+20 5.82673e+24
-0.319512 1.25675e+20 5.84479e+24
-0.319432 1.26065e+20 5.86291e+24
-0.319352 1.26455e+20 5.88108e+24
-0.319272 1.26847e+20 5.89931e+24
-0.319192 1.2724e+20 5.9176e+24
-0.319112 1.27635e+20 5.93594e+24
-0.319032 1.2803e+20 5.95434e+24
-0.318952 1.28427e+20 5.9728e+24
-0.318872 1.28825e+20 5.99131e+24
-0.318792 1.29225e+20 6.00988e+24
-0.318712 1.29625e+20 6.02851e+24
-0.318632 1.30027e+20 6.0472e+24
-0.318552 1.3043e+20 6.06594e+24
-0.318472 1.30834e+20 6.08474e+24
-0.318392 1.3124e+20 6.1036e+24
-0.318312 1.31647e+20 6.12252e+24
-0.318232 1.32055e+20 6.1415e+24
-0.318152 1.32464e+20 6.16054e+24
-0.318072 1.32875e+20 6.17963e+24
-0.317992 1.33287e+20 6.19879e+24
-0.317912 1.337e+20 6.218e+24
-0.317832 1.34114e+20 6.23727e+24
-0.317752 1.3453e+20 6.25661e+24
-0.317672 1.34947e+20 6.276e+24
-0.317592 1.35365e+20 6.29545e+24
-0.317512 1.35785e+20 6.31497e+24
-0.317432 1.36206e+20 6.33454e+24
-0.317352 1.36628e+20 6.35418e+24
-0.317272 1.37051e+20 6.37387e+24
-0.317192 1.37476e+20 6.39363e+24
-0.317112 1.37902e+20 6.41345e+24
-0.317032 1.3833e+20 6.43333e+24
-0.316952 1.38758e+20 6.45327e+24
-0.316872 1.39189e+20 6.47327e+24
-0.316792 1.3962e+20 6.49333e+24
-0.316712 1.40053e+20 6.51346e+24
-0.316632 1.40487e+20 6.53365e+24
-0.316552 1.40922e+20 6.5539e+24
-0.316472 1.41359e+20 6.57422e+24
-0.316392 1.41797e+20 6.59459e+24
-0.316312 1.42237e+20 6.61504e+24
-0.316232 1.42678e+20 6.63554e+24
-0.316152 1.4312e+20 6.65611e+24
-0.316072 1.43564e+20 6.67674e+24
-0.315992 1.44009e+20 6.69743e+24
-0.315912 1.44455e+20 6.71819e+24
-0.315832 1.44903e+20 6.73902e+24
-0.315752 1.45352e+20 6.75991e+24
-0.315672 1.45802e+20 6.78086e+24
-0.315592 1.46254e+20 6.80188e+24
-0.315512 1.46708e+20 6.82296e+24
-0.315432 1.47162e+20 6.84411e+24
-0.315352 1.47618e+20 6.86532e+24
-0.315272 1.48076e+20 6.8866e+24
-0.315192 1.48535e+20 6.90795e+24
-0.315112 1.48995e+20 6.92936e+24
-0.315032 1.49457e+20 6.95084e+24
-0.314951 1.49921e+20 6.97239e+24
-0.314871 1.50385e+20 6.994e+24
-0.314791 1.50851e+20 7.01568e+24
-0.314711 1.51319e+20 7.03742e+24
-0.314631 1.51788e+20 7.05924e+24
-0.314551 1.52258e+20 7.08112e+24
-0.314471 1.5273e+20 7.10307e+24
-0.314391 1.53204e+20 7.12508e+24
-0.314311 1.53679e+20 7.14717e+24
-0.314231 1.54155e+20 7.16932e+24
-0.314151 1.54633e+20 7.19154e+24
-0.314071 1.55112e+20 7.21384e+24
-0.313991 1.55593e+20 7.2362e+24
-0.313911 1.56075e+20 7.25863e+24
-0.313831 1.56559e+20 7.28112e+24
-0.313751 1.57044e+20 7.30369e+24
-0.313671 1.57531e+20 7.32633e+24
-0.313591 1.58019e+20 7.34904e+24
-0.313511 1.58509e+20 7.37182e+24
-0.313431 1.59001e+20 7.39467e+24
-0.313351 1.59493e+20 7.41759e+24
-0.313271 1.59988e+20 7.44058e+24
-0.313191 1.60484e+20 7.46365e+24
-0.313111 1.60981e+20 7.48678e+24
-0.313031 1.6148e+20 7.50999e+24
-0.312951 1.61981e+20 7.53327e+24
-0.312871 1.62483e+20 7.55662e+24
-0.312791 1.62986e+20 7.58004e+24
-0.312711 1.63491e+20 7.60353e+24
-0.312631 1.63998e+20 7.6271e+24
-0.312551 1.64507e+20 7.65074e+24
-0.312471 1.65017e+20 7.67446e+24
-0.312391 1.65528e+20 7.69825e+24
-0.312311 1.66041e+20 7.72211e+24
-0.312231 1.66556e+20 7.74604e+24
-0.312151 1.67072e+20 7.77005e+24
-0.312071 1.6759e+20 7.79414e+24
-0.311991 1.68109e+20 7.8183e+24
-0.311911 1.6863e+20 7.84253e+24
-0.311831 1.69153e+20 7.86684e+24
-0.311751 1.69677e+20 7.89122e+24
-0.311671 1.70203e+20 7.91568e+24
-0.311591 1.70731e+20 7.94022e+24
-0.311511 1.7126e+20 7.96483e+24
-0.311431 1.71791e+20 7.98952e+24
-0.311351 1.72323e+20 8.01428e+24
-0.311271 1.72858e+20 8.03913e+24
-0.311191 1.73393e+20 8.06404e+24
-0.311111 1.73931e+20 8.08904e+24
-0.311031 1.7447e+20 8.11411e+24
-0.310951 1.75011e+20 8.13926e+24
-0.310871 1.75553e+20 8.16449e+24
-0.310791 1.76097e+20 8.1898e+24
-0.310711 1.76643e+20 8.21518e+24
-0.310631 1.77191e+20 8.24065e+24
-0.310551 1.7774e+20 8.26619e+24
-0.310471 1.78291e+20 8.29181e+24
-0.310391 1.78844e+20 8.31752e+24
-0.310311 1.79398e+20 8.3433e+24
-0.310231 1.79954e+20 8.36916e+24
-0.310151 1.80512e+20 8.3951e+24
-0.310071 1.81071e+20 8.42112e+24
-0.309991 1.81633e+20 8.44722e+24
-0.309911 1.82196e+20 8.47341e+24
-0.309831 1.8276e+20 8.49967e+24
-0.309751 1.83327e+20 8.52602e+24
-0.309671 1.83895e+20 8.55244e+24
-0.309591 1.84465e+20 8.57895e+24
-0.309511 1.85037e+20 8.60555e+24
-0.309431 1.8561e+20 8.63222e+24
-0.309351 1.86186e+20 8.65898e+24
-0.309271 1.86763e+20 8.68582e+24
-0.309191 1.87342e+20 8.71274e+24
-0.309111 1.87922e+20 8.73975e+24
-0.309031 1.88505e+20 8.76684e+24
-0.308951 1.89089e+20 8.79401e+24
-0.308871 1.89675e+20 8.82127e+24
-0.308791 1.90263e+20 8.84861e+24
-0.308711 1.90853e+20 8.87604e+24
-0.308631 1.91444e+20 8.90355e+24
-0.308551 1.92038e+20 8.93115e+24
-0.308471 1.92633e+20 8.95883e+24
-0.308391 1.9323e+20 8.9866e+24
-0.308311 1.93829e+20 9.01446e+24
-0.308231 1.9443e+20 9.0424e+24
-0.308151 1.95033e+20 9.07043e+24
-0.308071 1.95637e+20 9.09854e+24
-0.307991 1.96244e+20 9.12674e+24
-0.307911 1.96852e+20 9.15503e+24
-0.307831 1.97462e+20 9.18341e+24
-0.307751 1.98074e+20 9.21187e+24
-0.307671 1.98688e+20 9.24043e+24
-0.307591 1.99304e+20 9.26907e+24
-0.307511 1.99922e+20 9.2978e+24
-0.307431 2.00541e+20 9.32662e+24
-0.307351 2.01163e+20 9.35553e+24
-0.307271 2.01786e+20 9.38453e+24
-0.307191 2.02412e+20 9.41362e+24
-0.307111 2.03039e+20 9.4428e+24
-0.307031 2.03669e+20 9.47207e+24
-0.306951 2.043e+20 9.50143e+24
-0.306871 2.04933e+20 9.53088e+24
-0.306791 2.05568e+20 9.56042e+24
-0.306711 2.06206e+20 9.59005e+24
-0.306631 2.06845e+20 9.61978e+24
-0.306551 2.07486e+20 9.6496e+24
-0.306471 2.08129e+20 9.67951e+24
-0.306391 2.08774e+20 9.70951e+24
-0.306311 2.09421e+20 9.7396e+24
-0.306231 2.1007e+20 9.76979e+24
-0.306151 2.10722e+20 9.80008e+24
-0.306071 2.11375e+20 9.83045e+24
-0.305991 2.1203e+20 9.86092e+24
-0.305911 2.12687e+20 9.89149e+24
-0.305831 2.13346e+20 9.92215e+24
-0.305751 2.14008e+20 9.9529e+24
-0.305671 2.14671e+20 9.98376e+24
-0.305591 2.15336e+20 1.00147e+25
-0.305511 2.16004e+20 1.00457e+25
-0.305431 2.16673e+20 1.00769e+25
-0.305351 2.17345e+20 1.01081e+25
-0.305271 2.18019e+20 1.01394e+25
-0.305191 2.18695e+20 1.01709e+25
-0.305111 2.19372e+20 1.02024e+25
-0.305031 2.20052e+20 1.0234e+25
-0.30495 2.20734e+20 1.02657e+25
-0.30487 2.21419e+20 1.02976e+25
-0.30479 2.22105e+20 1.03295e+25
-0.30471 2.22793e+20 1.03615e+25
-0.30463 2.23484e+20 1.03936e+25
-0.30455 2.24177e+20 1.04258e+25
-0.30447 2.24872e+20 1.04582e+25
-0.30439 2.25569e+20 1.04906e+25
-0.30431 2.26268e+20 1.05231e+25
-0.30423 2.26969e+20 1.05557e+25
-0.30415 2.27673e+20 1.05884e+25
-0.30407 2.28378e+20 1.06212e+25
-0.30399 2.29086e+20 1.06542e+25
-0.30391 2.29796e+20 1.06872e+25
-0.30383 2.30509e+20 1.07203e+25
-0.30375 2.31223e+20 1.07535e+25
-0.30367 2.3194e+20 1.07869e+25
-0.30359 2.32659e+20 1.08203e+25
-0.30351 2.3338e+20 1.08539e+25
-0.30343 2.34103e+20 1.08875e+25
-0.30335 2.34829e+20 1.09212e+25
-0.30327 2.35557e+20 1.09551e+25
-0.30319 2.36287e+20 1.09891e+25
-0.30311 2.37019e+20 1.10231e+25
-0.30303 2.37754e+20 1.10573e+25
-0.30295 2.38491e+20 1.10916e+25
-0.30287 2.3923e+20 1.11259e+25
-0.30279 2.39972e+20 1.11604e+25
-0.30271 2.40716e+20 1.1195e+25
-0.30263 2.41462e+20 1.12297e+25
-0.30255 2.4221e+20 1.12645e+25
-0.30247 2.42961e+20 1.12994e+25
-0.30239 2.43714e+20 1.13345e+25
-0.30231 2.44469e+20 1.13696e+25
-0.30223 2.45227e+20 1.14048e+25
-0.30215 2.45987e+20 1.14402e+25
-0.30207 2.4675e+20 1.14756e+25
-0.30199 2.47515e+20 1.15112e+25
-0.30191 2.48282e+20 1.15469e+25
-0.30183 2.49051e+20 1.15827e+25
-0.30175 2.49823e+20 1.16186e+25
-0.30167 2.50598e+20 1.16546e+25
-0.30159 2.51374e+20 1.16907e+25
-0.30151 2.52154e+20 1.1727e+25
-0.30143 2.52935e+20 1.17633e+25
-0.30135 2.53719e+20 1.17998e+25
-0.30127 2.54506e+20 1.18364e+25
-0.30119 2.55295e+20 1.1873e+25
-0.30111 2.56086e+20 1.19098e+25
-0.30103 2.5688e+20 1.19468e+25
-0.30095 2.57676e+20 1.19838e+25
-0.30087 2.58475e+20 1.20209e+25
-0.30079 2.59276e+20 1.20582e+25
-0.30071 2.60079e+20 1.20956e+25
-0.30063 2.60886e+20 1.21331e+25
-0.30055 2.61694e+20 1.21707e+25
-0.30047 2.62505e+20 1.22084e+25
-0.30039 2.63319e+20 1.22462e+25
-0.30031 2.64135e+20 1.22842e+25
-0.30023 2.64954e+20 1.23223e+25
-0.30015 2.65775e+20 1.23605e+25
-0.30007 2.66599e+20 1.23988e+25
-0.29999 2.67425e+20 1.24372e+25
-0.29991 2.68254e+20 1.24758e+25
-0.29983 2.69086e+20 1.25144e+25
-0.29975 2.6992e+20 1.25532e+25
-0.29967 2.70757e+20 1.25921e+25
-0.29959 2.71596e+20 1.26312e+25
-0.29951 2.72438e+20 1.26703e+25
-0.29943 2.73282e+20 1.27096e+25
-0.29935 2.74129e+20 1.2749e+25
-0.29927 2.74979e+20 1.27885e+25
-0.29919 2.75831e+20 1.28281e+25
-0.29911 2.76686e+20 1.28679e+25
-0.29903 2.77544e+20 1.29078e+25
-0.29895 2.78404e+20 1.29478e+25
-0.29887 2.79267e+20 1.29879e+25
-0.29879 2.80133e+20 1.30282e+25
-0.29871 2.81001e+20 1.30686e+25
-0.29863 2.81872e+20 1.31091e+25
-0.29855 2.82746e+20 1.31497e+25
-0.29847 2.83622e+20 1.31905e+25
